24.9519,36.535,93.5172
24.9423,36.6847,93.8419
24.9317,36.8344,94.205
24.9203,36.9839,94.4681
24.9081,37.1334,94.8164
24.8945,37.2828,95.2647
24.8804,37.4322,95.613
24.8653,37.5814,95.9382
24.8496,37.7306,96.1633
24.833,37.8797,96.4885
24.815,38.0286,96.9137
24.7966,38.1774,97.2389
24.7769,38.3261,97.6263
24.7566,38.4748,97.9138
24.7354,38.6233,98.2505
24.7128,38.7715,98.6872
24.6899,38.9198,99.0239
24.6658,39.0678,99.3684
24.6411,39.2158,99.6129
24.6156,39.3636,99.9574
24.5886,39.5112,100.402
24.5612,39.6586,100.746
24.5327,39.8059,101.087
24.5036,39.953,101.327
24.4736,40.1,101.667
24.4422,40.2467,102.107
24.4104,40.3933,102.447
24.3775,40.5396,102.799
24.344,40.6858,103.052
24.3096,40.8319,103.404
24.2738,40.9775,103.856
24.2375,41.1231,104.208
24.2003,41.2684,104.532
24.1625,41.4135,104.755
24.1238,41.5585,105.079
24.0837,41.703,105.503
24.0433,41.8475,105.826
24.0016,41.9915,106.218
23.9593,42.1355,106.51
23.9162,42.2791,106.845
23.8717,42.4224,107.279
23.8268,42.5655,107.613
23.7809,42.7083,107.961
23.7344,42.8509,108.21
23.687,42.9932,108.559
23.6383,43.1351,109.007
23.5891,43.2768,109.356
23.539,43.4182,109.686
23.4882,43.5593,109.916
23.4367,43.7002,110.245
23.3837,43.8405,110.675
23.3305,43.9808,111.005
23.276,44.1205,111.382
23.2209,44.2601,111.659
23.1651,44.3993,112.002
23.1079,44.538,112.445
23.0503,44.6765,112.788
22.9918,44.8146,113.123
22.9327,44.9524,113.358
22.8728,45.0899,113.692
22.8115,45.2269,114.127
22.7499,45.3636,114.462
22.6871,45.4999,114.826
22.6238,45.6359,115.09
22.5598,45.7715,115.441
22.4943,45.9065,115.891
22.4285,46.0413,116.242
22.3619,46.1756,116.565
22.2946,46.3097,116.788
22.2266,46.4434,117.111
22.1572,46.5764,117.534
22.0876,46.7093,117.857
22.0168,46.8415,118.25
21.9454,46.9734,118.543
21.8733,47.1049,118.877
21.7999,47.2358,119.31
21.7262,47.3664,119.643
21.6515,47.4965,119.993
21.5763,47.6263,120.243
21.5003,47.7556,120.592
21.423,47.8842,121.042
21.3454,48.0125,121.391
21.2669,48.1403,121.719
21.1878,48.2678,121.947
21.1081,48.3949,122.274
21.027,48.5211,122.702
20.9457,48.6471,123.03
20.8633,48.7724,123.412
20.7804,48.8974,123.694
20.6967,49.022,124.034
20.6119,49.1457,124.474
20.5267,49.2691,124.814
20.4406,49.392,125.153
20.3541,49.5145,125.393
20.2668,49.6365,125.732
